experiment_id,cycle_id,meas_id,move_status,position_status,captured_at_utc,position_t,x,y,z,position,rotation_matrix_json,error
EXP006,1,1,ok,ok,2026-04-02T07:06:10.579710+00:00,09:06:07,2.8147470703125,2.00934521484375,0.74105029296875,"[2.8147470703125,2.00934521484375,0.74105029296875]",null,
EXP006,2,2,ok,ok,2026-04-02T07:06:49.960597+00:00,09:06:46,3.4270400390625,1.387300537109375,0.74473193359375,"[3.4270400390625,1.387300537109375,0.74473193359375]",null,
EXP006,3,3,ok,ok,2026-04-02T07:07:22.980647+00:00,09:07:19,3.42373486328125,1.5088760986328125,0.7445598754882813,"[3.42373486328125,1.5088760986328125,0.7445598754882813]",null,
EXP006,4,4,ok,ok,2026-04-02T07:07:55.980844+00:00,09:07:52,3.42616162109375,1.62858837890625,0.7447372436523437,"[3.42616162109375,1.62858837890625,0.7447372436523437]",null,
EXP006,5,5,ok,ok,2026-04-02T07:08:28.984126+00:00,09:08:25,3.42768994140625,1.748148193359375,0.7446810913085937,"[3.42768994140625,1.748148193359375,0.7446810913085937]",null,
EXP006,6,6,ok,ok,2026-04-02T07:09:01.982069+00:00,09:08:58,3.430087646484375,1.8680068359375,0.7448058471679687,"[3.430087646484375,1.8680068359375,0.7448058471679687]",null,
EXP006,7,7,ok,ok,2026-04-02T07:09:34.978691+00:00,09:09:31,3.4318671875,1.9878475341796875,0.745005859375,"[3.4318671875,1.9878475341796875,0.745005859375]",null,
EXP006,8,8,ok,ok,2026-04-02T07:10:08.102764+00:00,09:10:04,3.43416015625,2.10677978515625,0.745265625,"[3.43416015625,2.10677978515625,0.745265625]",null,
EXP006,9,9,ok,ok,2026-04-02T07:10:40.978720+00:00,09:10:37,3.4361533203125,2.227197998046875,0.7453744506835938,"[3.4361533203125,2.227197998046875,0.7453744506835938]",null,
EXP006,10,10,ok,ok,2026-04-02T07:11:14.079417+00:00,09:11:10,3.438298095703125,2.346250244140625,0.7456846313476563,"[3.438298095703125,2.346250244140625,0.7456846313476563]",null,
EXP006,11,11,ok,ok,2026-04-02T07:11:47.089503+00:00,09:11:43,3.440322265625,2.466234130859375,0.746103271484375,"[3.440322265625,2.466234130859375,0.746103271484375]",null,
EXP006,12,12,ok,ok,2026-04-02T07:12:20.088601+00:00,09:12:16,3.441909423828125,2.585925537109375,0.7462974853515625,"[3.441909423828125,2.585925537109375,0.7462974853515625]",null,
EXP006,13,13,ok,ok,2026-04-02T07:12:51.937123+00:00,09:12:48,3.442579345703125,2.615423583984375,0.7464142456054688,"[3.442579345703125,2.615423583984375,0.7464142456054688]",null,
EXP006,14,14,ok,ok,2026-04-02T07:13:25.025308+00:00,09:13:21,3.320659912109375,2.617855224609375,0.745650634765625,"[3.320659912109375,2.617855224609375,0.745650634765625]",null,
EXP006,15,15,ok,ok,2026-04-02T07:13:56.953118+00:00,09:13:53,3.32250341796875,2.588966064453125,0.745735595703125,"[3.32250341796875,2.588966064453125,0.745735595703125]",null,
EXP006,16,16,ok,ok,2026-04-02T07:14:30.088371+00:00,09:14:26,3.32045947265625,2.46820849609375,0.745378662109375,"[3.32045947265625,2.46820849609375,0.745378662109375]",null,
EXP006,17,17,ok,ok,2026-04-02T07:15:02.981437+00:00,09:14:59,3.31814404296875,2.34751123046875,0.7450458984375,"[3.31814404296875,2.34751123046875,0.7450458984375]",null,
EXP006,18,18,ok,ok,2026-04-02T07:15:35.977252+00:00,09:15:32,3.3159951171875,2.227749267578125,0.7447789916992188,"[3.3159951171875,2.227749267578125,0.7447789916992188]",null,
EXP006,19,19,ok,ok,2026-04-02T07:16:09.089504+00:00,09:16:05,3.313966064453125,2.1087744140625,0.7444625854492187,"[3.313966064453125,2.1087744140625,0.7444625854492187]",null,
EXP006,20,20,ok,ok,2026-04-02T07:16:41.979048+00:00,09:16:38,3.311422119140625,1.9883760986328125,0.744235595703125,"[3.311422119140625,1.9883760986328125,0.744235595703125]",null,
EXP006,21,21,ok,ok,2026-04-02T07:17:14.982554+00:00,09:17:11,3.309697998046875,1.868451904296875,0.7441685791015625,"[3.309697998046875,1.868451904296875,0.7441685791015625]",null,
EXP006,22,22,ok,ok,2026-04-02T07:17:48.977751+00:00,09:17:45,3.307679931640625,1.7486224365234375,0.7439691772460938,"[3.307679931640625,1.7486224365234375,0.7439691772460938]",null,
EXP006,23,23,ok,ok,2026-04-02T07:18:21.979938+00:00,09:18:18,3.305873779296875,1.6289029541015625,0.7438573608398438,"[3.305873779296875,1.6289029541015625,0.7438573608398438]",null,
EXP006,24,24,ok,ok,2026-04-02T07:18:54.984093+00:00,09:18:51,3.30363134765625,1.5090047607421875,0.7437625732421875,"[3.30363134765625,1.5090047607421875,0.7437625732421875]",null,
EXP006,25,25,ok,ok,2026-04-02T07:19:27.980357+00:00,09:19:24,3.301832763671875,1.3891627197265626,0.7437184448242188,"[3.301832763671875,1.3891627197265626,0.7437184448242188]",null,
EXP006,26,26,ok,ok,2026-04-02T07:20:01.089528+00:00,09:19:57,3.180281005859375,1.39089501953125,0.7427190551757813,"[3.180281005859375,1.39089501953125,0.7427190551757813]",null,
EXP006,27,27,ok,ok,2026-04-02T07:20:33.984593+00:00,09:20:30,3.184322509765625,1.511684814453125,0.7428494873046875,"[3.184322509765625,1.511684814453125,0.7428494873046875]",null,
EXP006,28,28,ok,ok,2026-04-02T07:21:06.997029+00:00,09:21:03,3.187101318359375,1.63185205078125,0.7431021118164063,"[3.187101318359375,1.63185205078125,0.7431021118164063]",null,
EXP006,29,29,ok,ok,2026-04-02T07:21:39.982549+00:00,09:21:36,3.18860986328125,1.7510537109375,0.74321826171875,"[3.18860986328125,1.7510537109375,0.74321826171875]",null,
EXP006,30,30,ok,ok,2026-04-02T07:22:12.981399+00:00,09:22:09,3.19031982421875,1.8707283935546875,0.7433123168945313,"[3.19031982421875,1.8707283935546875,0.7433123168945313]",null,
EXP006,31,31,ok,ok,2026-04-02T07:22:45.981367+00:00,09:22:42,3.192326171875,1.9905809326171875,0.7435069580078125,"[3.192326171875,1.9905809326171875,0.7435069580078125]",null,
